,ID,task,block,trial,fiksacja3,fiksacja3_dur,fiksacja,fiksacja_dur,stimulus_type,stimulus,duration_type,duration,maska,maska_dur,fiksacja2,fiksacja2_dur,beh_response,response_dur,button,accuracy,accuracy_RT,pas_response,pas_response_dur,PAS,PAS_RT
3490,dc1_19,low,2,3,21.9545,1.011,22.9655,1.7399,mc9,24.7054,dur2,0.047,24.7524,0.2469,24.9993,2.0102,27.0213,1.5165,51.0,0.0,663.3,28.5495,1.3402,3.0,427.3
3491,dc1_19,low,2,4,29.8897,3.0095,32.8992,1.7399,mn9,34.6391,dur1,0.0117,34.6508,0.2469,34.8977,2.0102,36.9197,1.5165,54.0,0.0,789.9,38.4479,1.3402,1.0,304.2
3492,dc1_19,low,2,5,39.7881,3.0095,42.7976,1.7399,mc3,44.5375,dur4,0.1528,44.6903,0.2469,44.9372,2.0102,46.9592,1.5165,44.0,1.0,568.6,48.4874,1.3402,3.0,1141.3
3493,dc1_19,low,2,7,57.7275,2.0102,59.7377,1.7399,sn3,61.4776,dur4,0.1528,61.6304,0.2469,61.8773,6.0072,67.8963,1.5165,41.0,1.0,435.2,69.4245,1.3402,4.0,485.1
3494,dc1_19,low,2,8,70.7647,2.0103,72.775,1.7398,sc3,74.5148,dur2,0.047,74.5618,0.2469,74.8087,2.0103,76.8307,1.5165,51.0,0.0,620.0,78.359,1.3401,1.0,379.0
3495,dc1_19,low,2,9,79.6991,3.0095,82.7086,1.7399,sn9,84.4485,dur4,0.1528,84.6013,0.2469,84.8482,2.0102,86.8702,1.5165,41.0,1.0,409.5,88.3984,1.3402,4.0,391.9
3496,dc1_19,low,2,11,97.6385,2.0103,99.6488,1.7398,mn7,101.3886,dur3,0.0823,101.4709,0.2469,101.7178,2.0102,103.7398,1.5165,41.0,1.0,616.8,105.2681,1.3401,3.0,543.6
3497,dc1_19,low,2,12,106.6082,2.0103,108.6185,1.7398,sn7,110.3583,dur4,0.1528,110.5111,0.2469,110.758,2.0103,112.78,1.5165,41.0,1.0,472.5,114.3083,1.3401,2.0,196.9
3498,dc1_19,low,2,13,115.6484,3.0095,118.6579,1.7399,sc7,120.3978,dur1,0.0118,120.4096,0.2468,120.6564,2.0103,122.6784,1.5165,51.0,0.0,689.7,124.2067,1.3401,1.0,236.0
3499,dc1_19,low,2,14,125.5468,2.0103,127.5571,1.7399,mn9,129.297,dur4,0.1528,129.4498,0.2469,129.6967,2.0102,131.7187,1.5165,41.0,1.0,378.6,133.2469,1.3402,3.0,261.2
3500,dc1_19,low,2,15,134.5871,3.0095,137.5966,1.7398,sc3,139.3364,dur4,0.1529,139.4893,0.2468,139.7361,2.0103,141.7581,1.5165,44.0,1.0,506.5,143.2864,1.3402,3.0,372.6
3501,dc1_19,low,2,16,144.6266,2.0102,146.6368,1.7399,mc3,148.3767,dur2,0.047,148.4237,0.2469,148.6706,2.0102,150.6926,1.5165,44.0,1.0,615.4,152.2208,1.3402,3.0,372.9
3502,dc1_19,low,2,17,153.561,2.0102,155.5712,1.7399,mn1,157.3111,dur1,0.0117,157.3228,0.2469,157.5697,4.0088,161.5902,1.5165,41.0,1.0,507.1,163.1185,1.3401,2.0,334.2
3503,dc1_19,low,2,19,176.4966,2.0102,178.5068,1.7399,mn1,180.2467,dur2,0.047,180.2937,0.2469,180.5406,2.0102,182.5626,1.5165,54.0,0.0,1107.6,184.0909,1.3401,3.0,317.2
3504,dc1_19,low,2,20,185.431,2.0103,187.4413,1.7398,sc9,189.1811,dur1,0.0118,189.1929,0.2469,189.4398,2.0102,191.4618,1.5165,51.0,0.0,622.2,192.99,1.3402,1.0,260.7
3505,dc1_19,low,2,21,194.3302,1.011,195.3412,1.7398,sc7,197.081,dur4,0.1529,197.2339,0.2468,197.4807,2.0103,199.5027,1.5165,44.0,1.0,344.6,201.031,1.3402,4.0,299.3
3506,dc1_19,low,2,22,202.3712,1.011,203.3822,1.7398,sn1,205.122,dur2,0.0471,205.1691,0.2468,205.4159,4.0088,209.4364,1.5165,41.0,1.0,296.5,210.9647,1.3401,2.0,347.7
3507,dc1_19,low,2,23,212.3048,2.0103,214.3151,1.7398,sn1,216.0549,dur3,0.0823,216.1372,0.2469,216.3841,2.0103,218.4061,1.5165,41.0,1.0,577.2,219.9344,1.3401,1.0,273.3
3508,dc1_19,low,2,24,221.2745,3.0095,224.284,1.7399,sn3,226.0239,dur1,0.0117,226.0356,0.2469,226.2825,4.0088,230.303,1.5165,54.0,0.0,293.7,231.8313,1.3401,2.0,587.7
3509,dc1_19,low,2,26,244.0691,1.011,245.0801,1.7398,mc7,246.8199,dur3,0.0823,246.9022,0.2469,247.1491,2.0103,249.1711,1.5165,44.0,1.0,532.0,250.6994,1.3401,4.0,225.5
3510,dc1_19,low,2,27,252.0395,1.011,253.0505,1.7399,mc9,254.7904,dur3,0.0823,254.8727,0.2469,255.1196,6.0072,261.1385,1.5165,44.0,1.0,289.2,262.6668,1.3402,3.0,455.7
3511,dc1_19,low,2,28,264.007,3.0095,267.0165,1.7398,sc7,268.7563,dur3,0.0823,268.8386,0.2469,269.0855,2.0102,271.1075,1.5165,44.0,1.0,574.7,272.6357,1.3402,3.0,494.4
3512,dc1_19,low,2,29,273.9759,1.011,274.9869,1.7399,mn7,276.7268,dur2,0.047,276.7738,0.2469,277.0207,2.0102,279.0427,1.5165,41.0,1.0,440.5,280.5709,1.3402,2.0,343.8
3513,dc1_19,low,2,30,281.9111,1.011,282.9221,1.7398,mn7,284.6619,dur4,0.1529,284.8148,0.2468,285.0616,6.0073,291.0806,1.5165,41.0,1.0,310.7,292.6089,1.3401,3.0,242.0
3514,dc1_19,low,2,31,293.949,1.0111,294.9601,1.7398,sn9,296.6999,dur3,0.0823,296.7822,0.2469,297.0291,2.0102,299.0511,1.5165,41.0,1.0,778.1,300.5793,1.3402,4.0,312.9
3515,dc1_19,low,2,32,301.9195,3.0095,304.929,1.7399,sc1,306.6689,dur2,0.047,306.7159,0.2468,306.9627,2.0103,308.9847,1.5166,51.0,0.0,591.8,310.513,1.3402,3.0,341.9
3516,dc1_19,low,2,33,311.8532,1.011,312.8642,1.7398,mc3,314.604,dur3,0.0823,314.6863,0.2469,314.9332,4.0087,318.9537,1.5165,44.0,1.0,532.8,320.4819,1.3402,1.0,230.6
3517,dc1_19,low,2,34,321.8221,2.0103,323.8324,1.7398,sc9,325.5722,dur2,0.047,325.6192,0.2469,325.8661,2.0103,327.8881,1.5165,51.0,0.0,548.4,329.4164,1.3401,1.0,662.5
3518,dc1_19,low,2,36,339.6557,3.0095,342.6652,1.7399,mc3,344.4051,dur1,0.0117,344.4168,0.2469,344.6637,2.0102,346.6857,1.5165,51.0,0.0,1068.2,348.2139,1.3402,2.0,370.2
3519,dc1_19,low,2,37,349.5541,3.0095,352.5636,1.7399,mn7,354.3035,dur1,0.0117,354.3152,0.2469,354.5621,4.0087,358.5826,1.5165,41.0,1.0,1012.4,360.1108,1.3402,1.0,561.7
3520,dc1_19,low,2,38,361.451,3.0095,364.4605,1.7399,mn3,366.2004,dur1,0.0117,366.2121,0.2469,366.459,2.0102,368.481,1.5165,54.0,0.0,363.2,370.0092,1.3402,1.0,461.8
3521,dc1_19,low,2,39,371.3494,3.0095,374.3589,1.7399,sc3,376.0988,dur3,0.0822,376.181,0.2469,376.4279,2.0103,378.4499,1.5165,51.0,0.0,631.3,379.9782,1.3401,4.0,352.3
3522,dc1_19,low,2,41,394.2145,2.0102,396.2247,1.7399,mc7,397.9646,dur1,0.0117,397.9763,0.2469,398.2232,2.0103,400.2452,1.5165,51.0,0.0,857.0,401.7735,1.3401,2.0,493.0
3523,dc1_19,low,2,42,403.1136,3.0095,406.1231,1.7399,sn7,407.863,dur3,0.0823,407.9453,0.2469,408.1922,2.0102,410.2142,1.5165,41.0,1.0,629.1,411.7424,1.3402,3.0,380.1
3524,dc1_19,low,2,43,413.0826,2.0102,415.0928,1.7399,sn9,416.8327,dur1,0.0118,416.8445,0.2468,417.0913,2.0103,419.1133,1.5165,54.0,0.0,517.7,420.6416,1.3401,1.0,375.0
3525,dc1_19,low,2,45,430.8809,1.011,431.8919,1.7399,mc7,433.6318,dur4,0.1528,433.7846,0.2469,434.0315,4.0087,438.052,1.5165,44.0,1.0,531.0,439.5802,1.3402,4.0,1038.6
3526,dc1_19,low,2,46,440.9204,1.011,441.9314,1.7398,sn7,443.6712,dur1,0.0118,443.683,0.2469,443.9299,2.0102,445.9519,1.5165,41.0,1.0,511.4,447.4801,1.3402,2.0,211.7
3527,dc1_19,low,2,47,448.8203,1.011,449.8313,1.7399,mn1,451.5712,dur3,0.0822,451.6534,0.2469,451.9003,2.0103,453.9223,1.5165,41.0,1.0,559.6,455.4506,1.3401,2.0,243.9
3528,dc1_19,low,2,48,456.7907,2.0103,458.801,1.7399,mc1,460.5409,dur1,0.0117,460.5526,0.2469,460.7995,2.0102,462.8215,1.5165,51.0,0.0,1486.0,464.3497,1.3402,1.0,896.2
3529,dc1_19,low,2,49,465.6899,1.011,466.7009,1.7399,mc1,468.4408,dur2,0.047,468.4878,0.2469,468.7347,2.0102,470.7567,1.5165,51.0,0.0,1137.5,472.2849,1.3402,1.0,360.6
3530,dc1_19,low,2,50,473.6251,3.0095,476.6346,1.7398,mn3,478.3744,dur4,0.1529,478.5273,0.2468,478.7741,2.0103,480.7961,1.5165,54.0,0.0,915.4,482.3244,1.3402,1.0,375.1
3531,dc1_19,low,2,51,483.6646,3.0094,486.674,1.7399,sc1,488.4139,dur3,0.0823,488.4962,0.2469,488.7431,2.0102,490.7651,1.5165,44.0,1.0,232.9,492.2933,1.3402,1.0,637.3
3532,dc1_19,low,2,52,493.6335,2.0102,495.6437,1.7399,sc9,497.3836,dur4,0.1528,497.5364,0.2469,497.7833,6.0011,503.814,1.5165,51.0,0.0,335.8,505.3423,1.3402,1.0,326.3
3533,dc1_19,low,2,55,531.4755,3.0095,534.485,1.7399,mc1,536.2249,dur4,0.1528,536.3777,0.2469,536.6246,2.0102,538.6466,1.5165,44.0,1.0,345.3,540.1748,1.3402,3.0,318.1
3534,dc1_19,low,2,56,541.515,2.0102,543.5252,1.7399,mn9,545.2651,dur3,0.0823,545.3474,0.2468,545.5942,6.0073,551.6132,1.5165,41.0,1.0,288.6,553.1415,1.3402,3.0,222.8
3535,dc1_19,low,2,57,554.4817,2.0102,556.4919,1.7399,mc9,558.2318,dur1,0.0117,558.2435,0.2469,558.4904,2.0102,560.5124,1.5165,51.0,0.0,610.7,562.0406,1.3402,2.0,313.2
3536,dc1_19,low,2,59,571.2807,1.011,572.2917,1.7399,mc7,574.0316,dur2,0.047,574.0786,0.2469,574.3255,6.0072,580.3445,1.5165,44.0,1.0,419.7,581.8727,1.3402,1.0,970.3
3537,dc1_19,low,2,60,583.2129,2.0102,585.2231,1.7399,sn3,586.963,dur3,0.0823,587.0453,0.2469,587.2922,2.0102,589.3142,1.5165,41.0,1.0,642.2,590.8424,1.3402,3.0,393.5
3538,dc1_19,low,2,61,592.1826,3.0095,595.1921,1.7398,sn3,596.9319,dur2,0.0471,596.979,0.2468,597.2258,2.0103,599.2478,1.5165,54.0,0.0,1018.7,600.7761,1.3402,1.0,331.9
3539,dc1_19,low,2,63,610.0162,1.011,611.0272,1.7398,mn3,612.767,dur2,0.0471,612.8141,0.2468,613.0609,4.0088,617.0814,1.5165,54.0,0.0,976.8,618.6097,1.3397,1.0,1009.4
3540,dc1_19,low,2,64,619.9494,1.0114,620.9608,1.7399,sn9,622.7007,dur2,0.047,622.7477,0.2469,622.9946,2.0102,625.0166,1.5165,54.0,0.0,914.9,626.5449,1.3401,2.0,298.8
3541,dc1_19,low,2,65,627.885,2.0103,629.8953,1.7398,sn7,631.6351,dur2,0.0471,631.6822,0.2468,631.929,4.0088,635.9495,1.5165,41.0,1.0,1006.3,637.4778,1.3401,2.0,416.1
3542,dc1_19,low,2,67,647.7171,2.0102,649.7273,1.7399,sn1,651.4672,dur4,0.1528,651.62,0.2469,651.8669,2.0103,653.8889,1.5165,41.0,1.0,530.2,655.4172,1.3401,2.0,292.8
3543,dc1_19,low,2,69,664.7983,2.0103,666.8086,1.7398,sc3,668.5484,dur1,0.0118,668.5602,0.2469,668.8071,2.0102,670.8291,1.5165,51.0,0.0,439.2,672.3573,1.3402,1.0,366.4
3544,dc1_19,low,2,72,689.4973,1.011,690.5083,1.7399,sn1,692.2482,dur1,0.0117,692.2599,0.2469,692.5068,4.0087,696.5273,1.5165,54.0,0.0,889.6,698.0555,1.3402,2.0,302.6
3545,dc1_19,low,2,76,726.0932,3.0095,729.1027,1.7398,mn3,730.8425,dur3,0.0823,730.9248,0.2469,731.1717,2.0103,733.1937,1.5165,54.0,0.0,452.2,734.722,1.3401,2.0,242.1
3546,dc1_19,low,2,77,736.0621,3.0095,739.0716,1.7399,mn9,740.8115,dur2,0.047,740.8585,0.2469,741.1054,2.0102,743.1274,1.5165,41.0,1.0,623.6,744.6556,1.3402,2.0,1333.4
3547,dc1_19,low,2,78,745.9958,3.0095,749.0053,1.7399,sc7,750.7452,dur2,0.047,750.7922,0.2468,751.039,2.0103,753.0611,1.516,44.0,1.0,989.6,754.5893,1.3402,1.0,653.4
3548,dc1_19,low,2,79,755.9295,3.0095,758.939,1.7398,sc9,760.6788,dur3,0.0823,760.7611,0.2469,761.008,2.0102,763.03,1.5165,51.0,0.0,715.9,764.5583,1.3401,1.0,236.0
3549,dc1_19,low,2,80,765.8984,3.0095,768.9079,1.7399,mc1,770.6478,dur3,0.0823,770.7301,0.2468,770.9769,2.0103,772.9989,1.5165,44.0,1.0,647.5,774.5272,2.0529,3.0,360.8
3550,dc1_19,high,1,1,0.0086,3.0095,3.0181,1.7399,mn3,4.758,dur4,0.1528,4.9108,0.2469,5.1577,4.0087,9.1782,1.5165,41.0,1.0,709.0,10.7064,1.3402,3.0,713.2
3551,dc1_19,high,1,2,12.0466,3.0095,15.0561,1.7398,sn3,16.7959,dur4,0.1529,16.9488,0.2468,17.1956,2.0103,19.2176,1.5165,41.0,1.0,630.5,20.7459,1.3402,4.0,296.3
3552,dc1_19,high,1,4,30.9852,3.0095,33.9947,1.7399,sn9,35.7346,dur1,0.0117,35.7463,0.2469,35.9932,2.0103,38.0152,1.5165,51.0,0.0,727.7,39.5435,1.3401,1.0,176.9
3553,dc1_19,high,1,5,40.8836,2.0103,42.8939,1.7398,mc9,44.6337,dur4,0.1529,44.7866,0.2468,45.0334,4.0088,49.0539,1.5165,44.0,1.0,429.0,50.5822,1.3401,4.0,357.5
3554,dc1_19,high,1,7,60.8215,3.0095,63.831,1.7399,mn1,65.5709,dur4,0.1528,65.7237,0.2469,65.9706,2.0102,67.9926,1.5165,41.0,1.0,566.6,69.5208,1.3402,2.0,458.4
3555,dc1_19,high,1,8,70.861,1.011,71.872,1.7398,sn9,73.6118,dur4,0.1529,73.7647,0.2468,74.0115,4.0088,78.032,1.5165,44.0,1.0,714.6,79.5603,1.3402,4.0,832.9
3556,dc1_19,high,1,10,89.8349,2.0102,91.8451,1.7399,sc1,93.585,dur2,0.047,93.632,0.2469,93.8789,2.0102,95.9009,1.5165,41.0,1.0,629.9,97.4291,1.3402,1.0,204.6
3557,dc1_19,high,1,11,98.7693,3.0095,101.7788,1.7399,sc9,103.5187,dur1,0.0117,103.5304,0.2469,103.7773,2.0102,105.7993,1.5165,44.0,1.0,615.1,107.3275,1.3402,1.0,80.9
3558,dc1_19,high,1,12,108.6677,1.011,109.6787,1.7399,mn7,111.4186,dur2,0.047,111.4656,0.2469,111.7125,2.0102,113.7345,1.5165,44.0,1.0,728.8,115.2627,1.3402,2.0,294.1
3559,dc1_19,high,1,13,116.6029,3.0095,119.6124,1.7399,mn3,121.3523,dur1,0.0117,121.364,0.2469,121.6109,2.0102,123.6329,1.5165,41.0,1.0,753.0,125.1611,1.3402,1.0,168.4
3560,dc1_19,high,1,14,126.5013,2.0102,128.5115,1.7399,sc3,130.2514,dur4,0.1528,130.4042,0.2469,130.6511,2.0103,132.6731,1.5165,41.0,1.0,432.0,134.2014,1.3401,4.0,218.0
3561,dc1_19,high,1,15,135.5415,3.0095,138.551,1.7399,mc9,140.2909,dur3,0.0823,140.3732,0.2468,140.62,2.0103,142.6421,1.5165,44.0,1.0,643.5,144.1703,1.3519,4.0,331.9
3562,dc1_19,high,1,16,145.5222,1.011,146.5332,1.7399,mc3,148.2731,dur2,0.047,148.3201,0.2469,148.567,2.0102,150.589,1.5165,54.0,0.0,911.0,152.1172,1.3402,1.0,576.5
3563,dc1_19,high,1,17,153.4574,1.011,154.4684,1.7399,mn1,156.2083,dur3,0.0823,156.2906,0.2468,156.5374,2.0103,158.5594,1.5165,41.0,1.0,523.0,160.0877,1.3402,1.0,337.6
3564,dc1_19,high,1,18,161.4279,2.0102,163.4381,1.7399,sn9,165.178,dur3,0.0823,165.2603,0.2468,165.5071,2.0103,167.5291,1.5165,44.0,1.0,572.0,169.0574,1.3401,3.0,709.2
3565,dc1_19,high,1,20,180.296,1.011,181.307,1.7398,mc1,183.0468,dur1,0.0118,183.0586,0.2468,183.3054,2.0103,185.3274,1.5166,54.0,0.0,557.9,186.8557,1.3402,2.0,784.3
3566,dc1_19,high,1,21,188.1959,2.0102,190.2061,1.7399,sc9,191.946,dur3,0.0823,192.0283,0.2468,192.2751,2.0103,194.2971,1.5165,44.0,1.0,557.0,195.8254,1.3402,2.0,243.8
3567,dc1_19,high,1,23,205.2065,2.0103,207.2168,1.7399,sn1,208.9567,dur1,0.0117,208.9684,0.2469,209.2153,2.0102,211.2373,1.5165,41.0,1.0,820.3,212.7655,1.3402,1.0,410.2
3568,dc1_19,high,1,24,214.1057,2.0103,216.116,1.7398,sc1,217.8558,dur3,0.0823,217.9381,0.2469,218.185,2.0102,220.207,1.5165,41.0,1.0,796.3,221.7352,1.3402,1.0,15.7
3569,dc1_19,high,1,25,223.0754,1.011,224.0864,1.7399,mc7,225.8263,dur2,0.047,225.8733,0.2469,226.1202,4.0087,230.1407,1.5165,44.0,1.0,563.5,231.6689,1.3402,1.0,578.8
3570,dc1_19,high,1,28,254.8044,2.0102,256.8146,1.7399,mn7,258.5545,dur4,0.1528,258.7073,0.2469,258.9542,2.0102,260.9762,1.5165,44.0,1.0,464.3,262.5044,1.3402,3.0,465.3
3571,dc1_19,high,1,29,263.8446,3.0095,266.8541,1.7399,sn7,268.594,dur3,0.0823,268.6763,0.2468,268.9231,4.0088,272.9436,1.5165,51.0,0.0,376.3,274.4719,1.3401,3.0,317.2
3572,dc1_19,high,1,30,275.812,2.0103,277.8223,1.7398,mc7,279.5621,dur4,0.1529,279.715,0.2468,279.9618,2.0103,281.9838,1.5165,44.0,1.0,346.8,283.5121,1.3402,4.0,365.6
3573,dc1_19,high,1,31,284.8523,1.011,285.8633,1.7398,sn7,287.6031,dur2,0.0471,287.6502,0.2468,287.897,2.0103,289.919,1.5165,44.0,1.0,481.6,291.4473,1.3401,2.0,273.9
3574,dc1_19,high,1,35,329.4774,3.0095,332.4869,1.7398,sc9,334.2267,dur2,0.0471,334.2738,0.2468,334.5206,2.0103,336.5426,1.5165,44.0,1.0,815.5,338.0709,1.3401,1.0,966.2
3575,dc1_19,high,1,36,339.411,2.0103,341.4213,1.7399,mc3,343.1612,dur1,0.0117,343.1729,0.2469,343.4198,2.0102,345.4418,1.5165,41.0,1.0,566.7,346.97,1.3402,1.0,664.4
3576,dc1_19,high,1,37,348.3102,3.0095,351.3197,1.7399,mc3,353.0596,dur4,0.1528,353.2124,0.2469,353.4593,2.0102,355.4813,1.5165,41.0,1.0,403.8,357.0095,1.3402,4.0,249.2
3577,dc1_19,high,1,38,358.3497,2.0102,360.3599,1.7399,mn3,362.0998,dur3,0.0823,362.1821,0.2469,362.429,6.0072,368.4479,1.5165,41.0,1.0,399.7,369.9762,1.3402,3.0,502.7
3578,dc1_19,high,1,39,371.3164,2.0102,373.3266,1.7399,mn9,375.0665,dur3,0.0822,375.1487,0.2469,375.3956,2.0103,377.4176,1.5165,44.0,1.0,726.0,378.9459,1.3402,3.0,266.4
3579,dc1_19,high,1,40,380.2861,3.0094,383.2955,1.7399,mc3,385.0354,dur3,0.0823,385.1177,0.2469,385.3646,4.0087,389.3851,1.5165,41.0,1.0,505.1,390.9133,1.3402,3.0,237.1
3580,dc1_19,high,1,41,392.2535,1.011,393.2645,1.7398,mc1,395.0043,dur3,0.0823,395.0866,0.2469,395.3335,2.0103,397.3555,1.5165,41.0,1.0,451.7,398.8838,1.3401,4.0,406.6
3581,dc1_19,high,1,44,425.017,1.011,426.028,1.7398,sn9,427.7678,dur2,0.0471,427.8149,0.2468,428.0617,2.0103,430.0837,1.5165,44.0,1.0,708.4,431.612,1.3401,1.0,523.9
3582,dc1_19,high,1,45,432.9521,1.0111,433.9632,1.7398,sc1,435.703,dur4,0.1528,435.8558,0.2469,436.1027,2.0103,438.1247,1.5165,41.0,1.0,637.4,439.653,1.3401,3.0,630.3
3583,dc1_19,high,1,46,440.9931,3.0095,444.0026,1.7399,sc7,445.7425,dur2,0.047,445.7895,0.2469,446.0364,2.0102,448.0584,1.5165,51.0,0.0,956.6,449.5866,1.3402,1.0,836.0
3584,dc1_19,high,1,47,450.9268,1.011,451.9378,1.7399,sc9,453.6777,dur4,0.1528,453.8305,0.2469,454.0774,6.0072,460.0964,1.5165,44.0,1.0,692.8,461.6246,1.3402,1.0,632.0
3585,dc1_19,high,1,48,462.9648,2.0102,464.975,1.7399,sc3,466.7149,dur1,0.0117,466.7266,0.2469,466.9735,2.0103,468.9955,1.5165,54.0,0.0,577.7,470.5238,1.3401,1.0,63.9
3586,dc1_19,high,1,49,471.8639,1.011,472.8749,1.7399,sn1,474.6148,dur3,0.0823,474.6971,0.2469,474.944,2.0102,476.966,1.5165,54.0,0.0,920.8,478.4942,1.3402,2.0,580.8
3587,dc1_19,high,1,51,489.7328,1.011,490.7438,1.7398,mc7,492.4836,dur3,0.0823,492.5659,0.2469,492.8128,4.0088,496.8333,1.5165,44.0,1.0,712.6,498.3616,1.3401,3.0,298.5
3588,dc1_19,high,1,52,499.7017,2.0103,501.712,1.7398,sn7,503.4518,dur4,0.1529,503.6047,0.2468,503.8515,2.0103,505.8735,1.5165,44.0,1.0,336.5,507.4018,1.3402,4.0,542.2
3589,dc1_19,high,1,54,517.6411,1.011,518.6521,1.7399,sc3,520.392,dur2,0.047,520.439,0.2469,520.6859,2.0102,522.7079,1.5165,41.0,1.0,1032.1,524.2361,1.3402,1.0,613.4
3590,dc1_19,high,1,55,525.5763,2.0102,527.5865,1.7399,mn7,529.3264,dur3,0.0823,529.4087,0.2469,529.6556,2.0102,531.6776,1.5165,51.0,0.0,650.1,533.2058,1.3402,2.0,154.3
3591,dc1_19,high,1,56,534.546,2.0102,536.5562,1.7399,sn7,538.2961,dur1,0.0118,538.3079,0.2468,538.5547,4.0087,542.5752,1.5165,51.0,0.0,1001.9,544.1035,1.3401,1.0,293.5
3592,dc1_19,high,1,57,545.4436,1.011,546.4546,1.7399,mc1,548.1945,dur2,0.047,548.2415,0.2469,548.4884,2.0102,550.5104,1.5165,54.0,0.0,823.4,552.0387,1.3401,2.0,944.7
3593,dc1_19,high,1,58,553.3788,3.0095,556.3883,1.7399,sn3,558.1282,dur3,0.0823,558.2105,0.2468,558.4573,2.0103,560.4793,1.5165,41.0,1.0,542.2,562.0076,1.3402,3.0,900.5
3594,dc1_19,high,1,59,563.3478,2.0102,565.358,1.7399,mn9,567.0979,dur2,0.047,567.1449,0.2469,567.3918,2.0102,569.4138,1.5165,44.0,1.0,565.5,570.942,1.3402,1.0,344.3
3595,dc1_19,high,1,60,572.2822,2.0102,574.2924,1.7399,mc9,576.0323,dur2,0.047,576.0793,0.2469,576.3262,2.0102,578.3482,1.5165,44.0,1.0,776.1,579.8764,1.3402,2.0,530.1
3596,dc1_19,high,1,62,590.1158,2.0102,592.126,1.7399,sc3,593.8659,dur3,0.0823,593.9482,0.2468,594.195,2.0103,596.2171,1.5165,54.0,0.0,593.3,597.7453,1.3402,2.0,1006.3
3597,dc1_19,high,1,64,608.9839,1.011,609.9949,1.7398,mn9,611.7347,dur1,0.0118,611.7465,0.2469,611.9934,6.0072,618.0123,1.5166,44.0,1.0,599.9,619.5406,1.3402,2.0,290.4
3598,dc1_19,high,1,65,620.8808,3.0095,623.8903,1.7398,mn7,625.6301,dur1,0.0118,625.6419,0.2469,625.8888,2.0102,627.9108,1.5165,51.0,0.0,483.3,629.439,1.3402,1.0,1029.1
3599,dc1_19,high,1,66,630.7792,1.011,631.7902,1.7398,mc7,633.53,dur1,0.0118,633.5418,0.2469,633.7887,4.0087,637.8092,1.5165,51.0,0.0,777.4,639.3374,1.3402,2.0,390.9
3600,dc1_19,high,1,68,648.5775,1.011,649.5885,1.7399,mc9,651.3284,dur1,0.0117,651.3401,0.2469,651.587,4.0087,655.6075,1.5165,44.0,1.0,549.2,657.1357,1.3402,1.0,673.3
3601,dc1_19,high,1,69,658.4759,1.011,659.4869,1.7399,mc1,661.2268,dur4,0.1528,661.3796,0.2469,661.6265,2.0102,663.6485,1.5165,41.0,1.0,747.9,665.1767,1.3402,4.0,378.1
3602,dc1_19,high,1,70,666.5169,2.0102,668.5271,1.7399,mn1,670.267,dur1,0.0117,670.2787,0.2469,670.5256,4.0088,674.5461,1.5165,54.0,0.0,995.6,676.0744,1.3401,1.0,312.6
3603,dc1_19,high,1,73,700.2443,2.0103,702.2546,1.7399,sc7,703.9945,dur1,0.0117,704.0062,0.2469,704.2531,2.0102,706.2751,1.5165,51.0,0.0,614.1,707.8033,1.3402,1.0,236.0
3604,dc1_19,high,1,74,709.1435,3.0095,712.153,1.7399,sn3,713.8929,dur2,0.047,713.9399,0.2469,714.1868,6.0072,720.2057,1.5165,41.0,1.0,443.6,721.734,1.3402,2.0,348.9
3605,dc1_19,high,1,75,723.0742,3.0095,726.0837,1.7398,sc7,727.8235,dur3,0.0823,727.9058,0.2469,728.1527,2.0102,730.1747,1.5165,51.0,0.0,1263.9,731.7029,1.3402,1.0,1017.2
3606,dc1_19,high,1,76,733.0431,1.011,734.0541,1.7399,sn3,735.794,dur1,0.0117,735.8057,0.2469,736.0526,2.0102,738.0746,1.5165,54.0,0.0,1272.9,739.6028,1.3402,2.0,680.2
3607,dc1_19,high,1,77,740.943,1.011,741.954,1.7399,mn1,743.6939,dur2,0.047,743.7409,0.2469,743.9878,2.0102,746.0098,1.5165,41.0,1.0,304.6,747.538,1.3402,1.0,479.1
3608,dc1_19,high,1,78,748.8782,3.0095,751.8877,1.7398,mn9,753.6275,dur4,0.1529,753.7804,0.2468,754.0272,2.0103,756.0492,1.5166,44.0,1.0,409.3,757.5775,1.3402,4.0,1030.3
3609,dc1_19,high,1,79,758.9177,1.011,759.9287,1.7398,sc7,761.6685,dur4,0.1529,761.8214,0.2468,762.0682,2.0103,764.0902,1.5165,44.0,1.0,468.8,765.6185,1.3402,4.0,330.9
3610,dc1_19,high,2,1,0.0031,2.0103,2.0134,1.7399,mn1,3.7533,dur1,0.0117,3.765,0.2469,4.0119,2.0102,6.0339,1.5165,41.0,1.0,635.9,7.5621,1.4813,2.0,521.9
3611,dc1_19,high,2,2,9.0551,2.0103,11.0654,1.7398,sn7,12.8052,dur3,0.0823,12.8875,0.2469,13.1344,2.0103,15.1564,1.5165,44.0,1.0,302.5,16.6847,1.4107,3.0,314.4
3612,dc1_19,high,2,3,18.1071,3.0095,21.1166,1.7399,sn9,22.8565,dur2,0.047,22.9035,0.2469,23.1504,2.0102,25.1724,1.5165,44.0,1.0,285.3,26.7006,1.446,3.0,280.4
